Timestamp [ms][dev],Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740486862618,-0.79625,0.0,2.28375,-63.44,-932.69,-460.184,112.5402,154.6331,32.88512,20.59924,24.59019
1740486862619,-0.98,0.07875,2.19625,-62.708,-930.25,-457.988,116.6326,155.2178,35.51593,20.59924,24.59019
1740486862621,-0.77875,0.39375,2.5375,-63.562,-929.152,-457.134,110.2017,157.5563,34.34668,20.59924,24.59019
1740486862622,-0.805,0.595,2.45,-58.316,-925.614,-455.914,122.4788,152.587,29.81584,20.59924,24.59019
1740486862623,-0.88375,0.90125,2.31,-52.704,-927.688,-457.378,114.5864,153.4639,26.89272,20.59924,24.59019
1740486862624,-0.91875,1.09375,2.42375,-55.998,-928.054,-455.06,116.3402,152.2946,40.63139,20.59924,24.59019
1740486862625,-1.0675,1.30375,2.4325,-60.146,-926.59,-456.402,105.817,157.8486,23.53113,20.59924,24.59019
1740486862627,-1.05,1.49625,2.38,-64.904,-928.054,-450.79,104.6478,161.9409,27.18503,20.59924,24.59019
1740486862628,-0.90125,1.61875,2.2575,-61.854,-925.126,-448.716,106.6939,154.9254,35.80824,20.59924,24.59019
1740486862629,-0.84,1.82,2.31875,-61.61,-926.834,-448.594,112.2479,150.8331,36.39286,20.59924,24.59019
1740486862630,-0.7525,1.855,2.2575,-59.048,-930.372,-448.838,106.9863,149.3715,33.76205,20.59924,24.59019
1740486862632,-0.97125,1.9775,2.42375,-60.878,-932.324,-445.3,104.9401,155.8024,37.85443,20.59924,24.59019
1740486862633,-0.9275,2.12625,2.47625,-66.734,-930.128,-442.494,112.2479,152.2946,28.50044,20.59924,24.59019
1740486862634,-0.63875,2.31875,2.38875,-67.832,-925.492,-442.86,109.0324,159.6024,37.70827,20.59924,24.59019
1740486862635,-0.595,2.3275,2.555,-63.318,-927.078,-435.784,105.817,150.2485,30.83893,20.59924,24.59019
1740486862637,-0.6475,2.44125,2.61625,-68.564,-926.224,-432.734,109.0324,151.71,39.6083,20.59924,24.59019
1740486862638,-0.5775,2.44125,2.695,-73.566,-925.98,-435.418,116.3402,145.2791,26.45425,20.59924,24.59019
1740486862639,-0.48125,2.54625,2.6775,-70.638,-922.686,-434.93,113.1248,154.0485,31.56972,20.59924,24.59019
1740486862641,-0.5075,2.52,2.70375,-75.03,-920.49,-435.906,114.5864,158.7255,38.58521,20.59924,24.59019
1740486862642,-0.525,2.56375,2.68625,-74.298,-923.784,-431.636,123.0634,156.0947,24.84653,20.59924,24.59019
1740486862643,-0.525,2.61625,2.80875,-75.64,-924.516,-431.392,115.171,158.1409,36.10056,20.59924,24.59019
1740486862644,-0.4375,2.70375,2.7825,-73.2,-918.904,-430.782,107.8632,158.7255,36.68518,20.59924,24.59019
1740486862645,-0.5075,2.6425,2.61625,-75.64,-919.636,-428.952,110.494,159.8948,33.46975,20.59924,24.59019
1740486862646,-0.65625,2.66,2.72125,-83.57,-920.978,-431.27,112.2479,160.7717,21.6311,20.59924,24.59019
1740486862648,-0.70875,2.56375,2.6775,-78.202,-922.442,-428.22,109.6171,154.3408,33.46975,20.59924,24.59019
1740486862649,-0.83125,2.47625,2.63375,-85.888,-926.224,-425.414,107.5709,149.9561,25.43116,20.59924,24.59019
1740486862650,-0.83125,2.31875,2.58125,-86.01,-922.564,-426.512,104.0631,152.8793,28.64659,20.59924,24.59019
1740486862652,-0.8925,2.065,2.6425,-92.354,-924.516,-425.048,106.1093,158.4332,24.55422,20.59924,24.59019
1740486862653,-0.95375,1.91625,2.58125,-90.646,-925.98,-422.242,102.6016,154.9254,38.2929,20.59924,24.59019
1740486862654,-0.79625,1.715,2.6075,-96.624,-923.418,-421.51,107.5709,155.8024,29.08506,20.59924,24.59019
1740486862655,-0.93625,1.30375,2.63375,-95.648,-924.516,-419.802,107.8632,154.3408,41.9468,20.59924,24.59019
1740486862657,-0.79625,1.09375,2.6075,-96.258,-930.006,-424.194,110.7863,150.5408,39.46214,20.59924,24.59019
1740486862658,-0.63875,0.81375,2.6775,-104.188,-930.616,-424.194,109.0324,153.7562,36.83133,20.59924,24.59019
1740486862659,-0.805,0.55125,2.59875,-104.31,-935.74,-420.656,107.2786,155.8024,36.53902,20.59924,24.59019
1740486862661,-0.69125,0.25375,2.66875,-104.798,-935.618,-421.876,119.5557,156.387,34.05437,20.59924,24.59019
1740486862662,-0.53375,-0.175,2.4325,-102.846,-940.742,-419.558,111.6633,156.387,40.77755,20.59924,24.59019
1740486862663,-0.60375,-0.49875,2.52,-101.87,-935.496,-421.388,110.2017,154.3408,32.59281,20.59924,24.59019
1740486862664,-0.525,-0.84875,2.52,-104.554,-932.69,-422.364,112.8325,157.2639,28.06197,20.59924,24.59019
1740486862666,-0.37625,-1.085,2.5375,-106.75,-933.422,-419.436,105.5247,161.064,26.60041,20.59924,24.59019
1740486862666,-0.49,-1.3825,2.38,-102.236,-931.836,-418.582,104.0631,156.6793,22.36188,20.59924,24.59019
1740486862668,-0.35875,-1.54,2.66875,-101.382,-933.788,-419.924,109.0324,154.6331,32.59281,20.59924,24.59019
1740486862669,-0.18375,-1.82,2.47625,-99.918,-932.08,-419.68,105.5247,156.0947,33.46975,20.59924,24.59019
1740486862670,-0.48125,-2.135,2.56375,-100.162,-937.814,-420.9,105.5247,157.8486,34.78515,20.59924,24.59019
1740486862672,-0.44625,-2.38,2.51125,-97.478,-935.618,-421.998,104.3554,156.9716,32.73896,20.59924,24.59019
1740486862673,-0.385,-2.7475,2.58125,-103.09,-934.276,-425.902,107.8632,156.6793,35.51593,20.59924,24.59019
1740486862674,-0.28875,-2.86125,2.59,-97.478,-934.398,-423.096,100.2631,154.0485,38.00058,20.59924,24.59019
1740486862675,-0.27125,-3.15,2.625,-96.38,-931.714,-427.732,102.6016,155.8024,33.17743,20.59924,24.59019
1740486862677,-0.32375,-3.42125,2.54625,-101.626,-931.958,-425.902,107.5709,151.71,31.56972,20.59924,24.59019
1740486862678,-0.21875,-3.43875,2.38875,-94.428,-936.716,-423.34,111.6633,155.8024,29.37737,20.59924,24.59019
1740486862679,-0.25375,-3.71875,2.3275,-91.866,-936.35,-428.83,109.6171,158.1409,30.98509,20.59924,24.59019
