Timestamp [ms][pc],Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740564289667,2.16125,7.30625,-2.09125,-498.858,-939.156,-4.758,-52.03157,-5.261619,-170.5641,24.19572,18.27802
1740564289668,3.1325,2.8,-3.03625,-637.938,-717.116,31.964,-35.07746,3.507746,-198.1877,24.19572,18.27802
1740564289669,-0.77,-5.60875,2.31875,-756.522,-550.83,-110.41,-50.86232,8.769365,-183.1336,24.19572,18.27802
1740564289671,-6.825,-11.1125,7.11375,-762.134,-570.472,-335.622,-38.58521,13.44636,-183.2797,24.19572,18.27802
1740564289672,-10.1325,-8.60125,9.415,-612.318,-791.414,-479.948,-52.61619,-16.36948,-191.6106,24.19572,18.27802
1740564289673,-7.63,0.245,5.81,-450.79,-1021.506,-395.036,-23.38497,17.83104,-176.7027,24.19572,18.27802
1740564289674,-0.595,7.83125,-0.30625,-450.058,-1063.23,-167.994,-40.04677,-5.553931,-200.38,24.19572,18.27802
1740564289676,3.2725,8.3125,-3.045,-566.69,-877.18,-20.984,-49.10844,18.70798,-192.4876,24.19572,18.27802
1740564289677,3.3775,2.79125,-0.8575,-703.818,-646.112,-21.96,-45.01608,-10.52324,-195.2645,24.19572,18.27802
1740564289678,-0.88375,-7.69125,5.565,-782.142,-516.304,-175.558,-46.18532,12.86174,-196.2876,24.19572,18.27802
1740564289680,-7.25375,-11.5675,9.5025,-694.302,-626.47,-367.708,-33.03128,14.61561,-178.8951,24.19572,18.27802
1740564289681,-9.05625,-6.93,8.82875,-508.862,-877.302,-396.988,-58.46244,5.261619,-184.449,24.19572,18.27802
1740564289682,-6.4225,0.81375,2.61625,-395.402,-1069.452,-285.358,-37.12365,-9.938614,-187.8106,24.19572,18.27802
1740564289683,-0.42,6.81625,-2.26625,-412.726,-1024.678,-104.92,-43.2622,-20.16954,-187.8106,24.19572,18.27802
1740564289685,2.40625,4.13875,-3.29875,-563.762,-802.882,-50.996,-37.12365,17.24642,-192.1953,24.19572,18.27802
1740564289686,0.69125,-3.395,1.505,-724.558,-604.144,-136.884,-51.15463,-4.384683,-197.3107,24.19572,18.27802
1740564289687,-3.87625,-10.0625,7.7,-757.132,-575.84,-290.848,-52.9085,14.3233,-194.5338,24.19572,18.27802
1740564289688,-6.64125,-11.06875,10.4475,-613.05,-769.576,-410.774,-47.35457,-12.56942,-193.6568,24.19572,18.27802
1740564289689,-6.44,-4.15625,7.5775,-430.538,-991.86,-344.284,-53.49313,14.3233,-193.5107,24.19572,18.27802
1740564289691,-1.5925,2.86125,0.58625,-384.91,-1060.302,-162.138,-26.3081,11.69249,-196.4338,24.19572,18.27802
1740564289692,1.33875,3.73625,-3.15,-491.66,-914.024,-52.948,-55.83163,2.338497,-185.6182,24.19572,18.27802
1740564289693,1.18125,-0.84875,-1.47875,-640.378,-704.062,-60.634,-33.90821,-10.81555,-186.6413,24.19572,18.27802
1740564289694,-1.21625,-11.6375,4.75125,-779.946,-574.498,-184.952,-39.75446,-16.07717,-193.9491,24.19572,18.27802
1740564289696,-5.99375,-16.00375,10.21125,-732.122,-658.678,-354.532,-34.20052,19.00029,-186.6413,24.19572,18.27802
1740564289697,-7.2625,-11.0425,10.59625,-558.638,-891.698,-361.852,-54.37006,-19.00029,-174.9488,24.19572,18.27802
1740564289698,-4.6375,-2.19625,5.43375,-460.672,-1063.108,-239.486,-26.89272,0.2923122,-194.6799,24.19572,18.27802
1740564289700,0.42875,2.205,-0.455,-455.914,-1011.258,-63.196,-34.20052,-12.27711,-195.2645,24.19572,18.27802
1740564289701,2.65125,-2.66,-2.26625,-592.554,-789.462,9.150001,-43.55452,11.10786,-177.872,24.19572,18.27802
1740564289702,0.76125,-12.88875,1.575,-766.77,-585.722,-92.72,-42.38527,-17.53873,-193.2184,24.19572,18.27802
1740564289703,-3.33375,-20.9125,7.8575,-815.082,-559.004,-266.326,-47.06226,-8.769365,-198.3338,24.19572,18.27802
1740564289705,-6.5275,-21.2975,11.83875,-693.692,-748.348,-396.5,-24.55422,-10.23093,-179.772,24.19572,18.27802
1740564289706,-6.2475,-14.25375,10.07125,-519.354,-965.752,-343.43,-47.9392,17.83104,-175.2411,24.19572,18.27802
1740564289707,-3.045,-6.48375,3.31625,-447.496,-1046.638,-163.968,-37.70827,14.03098,-186.2029,24.19572,18.27802
1740564289708,0.23625,-6.8075,-0.97125,-526.674,-936.106,-11.712,-52.03157,-13.73867,-189.5645,24.19572,18.27802
1740564289709,1.505,-13.85125,-0.5425,-649.162,-726.022,-12.078,-26.01578,11.69249,-192.0491,24.19572,18.27802
1740564289711,-1.0325,-22.855,4.96125,-768.356,-573.522,-134.078,-34.78515,-11.69249,-189.7106,24.19572,18.27802
1740564289712,-4.96125,-28.14875,10.54375,-743.59,-645.38,-334.89,-45.01608,12.86174,-184.7413,24.19572,18.27802
1740564289713,-6.97375,-22.785,11.165,-555.466,-850.828,-374.662,-32.73896,-16.66179,-207.6878,24.19572,18.27802
1740564289714,-5.83625,-14.875,6.69375,-420.9,-1035.658,-247.904,-51.15463,-15.49255,-191.6106,24.19572,18.27802
1740564289716,-0.86625,-9.77375,0.27125,-420.29,-1029.314,-48.068,-27.47734,1.169249,-185.1798,24.19572,18.27802
1740564289717,1.77625,-13.08125,-1.91625,-553.026,-827.526,48.434,-45.89301,5.261619,-192.3414,24.19572,18.27802
1740564289718,-0.455,-20.02,0.74375,-736.88,-607.682,-37.332,-37.70827,-21.04648,-188.249,24.19572,18.27802
1740564289720,-3.1325,-29.35625,7.51625,-803.98,-543.754,-241.438,-37.70827,-17.83104,-185.3259,24.19572,18.27802
1740564289721,-8.54875,-28.0875,10.98125,-669.292,-713.456,-408.334,-20.16954,9.35399,-184.8875,24.19572,18.27802
1740564289722,-8.07625,-21.58625,9.33625,-467.26,-955.26,-351.848,-50.27769,-9.061677,-184.0105,24.19572,18.27802
1740564289723,-2.52875,-12.17125,3.3425,-379.42,-1073.478,-133.224,-35.9544,10.23093,-170.5641,24.19572,18.27802
1740564289725,2.1,-10.3075,-2.1,-505.324,-947.086,59.292,-27.47734,-15.78486,-188.3952,24.19572,18.27802
1740564289726,2.49375,-14.4725,-1.16375,-672.464,-677.466,64.66,-34.78515,15.78486,-184.5951,24.19572,18.27802
1740564289727,-0.5775,-24.12375,4.0075,-816.424,-480.802,-62.708,-27.76966,-1.753873,-193.0722,24.19572,18.27802
1740564289729,-7.23625,-30.35375,10.14125,-832.04,-541.192,-313.54,-51.15463,3.215434,-175.3873,24.19572,18.27802
1740564289729,-10.815,-27.2125,11.36625,-601.094,-799.344,-417.24,-38.58521,-16.95411,-182.6951,24.19572,18.27802
1740564289731,-8.2075,-16.77375,7.1925,-433.954,-1058.106,-296.216,-37.41596,-16.07717,-202.8647,24.19572,18.27802
1740564289732,-1.21625,-9.7825,-0.32375,-412.36,-1108.858,-51.484,-33.6159,15.78486,-188.3952,24.19572,18.27802
1740564289733,2.8525,-10.5175,-3.77125,-547.658,-895.602,112.606,-48.23151,-10.81555,-195.8492,24.19572,18.27802
1740564289734,2.31875,-18.83,-1.085,-737.49,-607.682,36.234,-41.50833,20.16954,-184.5951,24.19572,18.27802
1740564289736,-2.9575,-29.58375,5.285,-830.698,-460.184,-194.224,-34.78515,-14.3233,-192.0491,24.19572,18.27802
1740564289737,-10.28125,-31.4825,10.675,-729.926,-603.29,-440.298,-40.33908,14.90792,-187.0798,24.19572,18.27802
1740564289738,-10.42125,-23.555,9.8525,-501.542,-909.144,-462.136,-51.44694,-9.35399,-184.1567,24.19572,18.27802
1740564289740,-5.775,-11.6725,3.52625,-364.902,-1129.354,-237.656,-49.98538,7.015492,-190.7337,24.19572,18.27802
1740564289741,0.0525,-6.72875,-4.17375,-467.138,-1072.136,20.862,-37.70827,-8.769365,-193.2184,24.19572,18.27802
1740564289742,2.35375,-10.71875,-4.34875,-634.766,-781.288,60.756,-40.33908,16.07717,-178.8951,24.19572,18.27802
1740564289743,1.51375,-20.43125,0.63875,-759.572,-540.46,-47.458,-34.20052,17.83104,-191.4645,24.19572,18.27802
1740564289745,-4.2525,-25.8475,8.47875,-817.766,-529.968,-292.8,-55.247,-16.66179,-188.249,24.19572,18.27802
1740564289746,-8.8725,-23.23125,11.41,-622.444,-774.334,-446.398,-26.01578,-0.5846244,-174.9488,24.19572,18.27802
1740564289747,-8.95125,-13.2825,6.76375,-408.7,-1047.736,-332.206,-35.36977,-17.83104,-186.2029,24.19572,18.27802
1740564289749,-3.9375,-5.32875,-1.75,-369.782,-1153.388,-80.276,-40.63139,14.03098,-184.7413,24.19572,18.27802
1740564289750,1.75875,-5.6175,-7.805,-495.93,-960.14,103.7,-33.32359,-20.46185,-194.2414,24.19572,18.27802
1740564289751,0.98875,-12.355,-4.61125,-695.766,-659.776,26.23,-49.69307,-2.338497,-181.672,24.19572,18.27802
1740564289752,-3.0625,-23.38875,2.345,-834.358,-483.974,-208.254,-26.89272,2.338497,-191.3183,24.19572,18.27802
1740564289753,-9.345,-28.53375,10.01,-768.356,-580.232,-475.068,-42.38527,13.15405,-181.5259,24.19572,18.27802
1740564289754,-11.1125,-21.95375,9.9225,-526.796,-882.792,-499.712,-40.63139,14.3233,-177.2873,24.19572,18.27802
1740564289756,-6.53625,-13.335,3.36875,-325.008,-1138.138,-258.152,-44.43145,-12.56942,-189.4183,24.19572,18.27802
1740564289757,-0.49875,-7.525,-5.80125,-386.496,-1128.744,32.208,-29.23122,0.5846244,-199.6492,24.19572,18.27802
1740564289758,2.33625,-10.325,-7.28,-567.544,-854.732,74.664,-42.38527,5.553931,-179.9181,24.19572,18.27802
1740564289760,0.79625,-17.91125,-2.12625,-694.912,-590.968,-48.922,-32.73896,18.12335,-186.7875,24.19572,18.27802
1740564289761,-4.9,-25.85625,6.13375,-781.044,-516.548,-296.582,-42.38527,-20.16954,-199.3569,24.19572,18.27802
1740564289762,-9.82625,-25.57625,10.7275,-625.86,-742.004,-490.562,-16.66179,22.50804,-180.6489,24.19572,18.27802
1740564289763,-9.51125,-16.93125,7.00875,-373.198,-1049.688,-378.078,-24.55422,-5.553931,-188.1029,24.19572,18.27802
1740564289765,-3.21125,-7.70875,-1.86375,-285.724,-1206.458,-112.24,-45.01608,9.35399,-185.1798,24.19572,18.27802
1740564289766,1.86375,-4.27875,-9.3625,-385.886,-1072.746,105.164,-41.21601,-2.923122,-183.4259,24.19572,18.27802
1740564289767,1.81125,-8.68,-7.55125,-595.116,-758.352,51.972,-48.52382,-11.69249,-185.3259,24.19572,18.27802
1740564289769,-1.33,-15.82875,-0.46375,-783.606,-531.188,-190.442,-26.3081,10.81555,-190.2952,24.19572,18.27802
1740564289770,-6.44875,-21.2975,8.07625,-756.034,-575.23,-456.28,-51.15463,12.27711,-180.0643,24.19572,18.27802
1740564289771,-8.02375,-17.9375,9.49375,-518.256,-846.802,-491.904,-44.72376,15.49255,-182.8413,24.19572,18.27802
1740564289772,-3.63125,-8.23375,2.58125,-291.092,-1095.804,-242.536,-35.36977,-12.86174,-190.7337,24.19572,18.27802
1740564289773,0.67375,-1.96875,-7.6825,-325.862,-1112.03,33.062,-26.60041,14.03098,-188.9798,24.19572,18.27802
1740564289774,1.68,-2.94875,-11.025,-518.744,-864.736,66.246,-28.64659,-4.969307,-193.3645,24.19572,18.27802
1740564289776,-0.1575,-8.785,-5.53875,-702.72,-598.288,-91.012,-46.18532,17.24642,-183.5721,24.19572,18.27802
1740564289777,-3.68375,-16.5375,3.9725,-822.768,-516.304,-351.848,-37.12365,-10.23093,-194.8261,24.19572,18.27802
1740564289778,-7.23625,-16.5725,10.33375,-694.546,-702.476,-528.626,-38.87752,18.41567,-181.8182,24.19572,18.27802
1740564289780,-5.4425,-10.325,6.8075,-383.69,-1006.5,-369.416,-25.43116,11.10786,-184.8875,24.19572,18.27802
1740564289781,-0.315,-1.60125,-2.84375,-269.132,-1146.922,-75.518,-54.66238,-3.215434,-201.1108,24.19572,18.27802
1740564289782,2.37125,1.2075,-11.9175,-370.514,-1015.528,96.99,-27.18503,-11.9848,-195.8492,24.19572,18.27802
1740564289783,1.5225,-3.57,-10.80625,-571.082,-714.554,6.954,-34.20052,-8.769365,-193.9491,24.19572,18.27802
1740564289785,-1.88125,-12.075,-2.61625,-744.444,-527.406,-243.512,-33.6159,17.53873,-183.1336,24.19572,18.27802
1740564289786,-6.0025,-17.99,7.04375,-737.856,-571.082,-522.038,-49.40076,0.0,-180.3566,24.19572,18.27802
1740564289787,-7.69125,-14.63,9.5725,-482.876,-844.484,-567.91,-39.75446,15.78486,-190.0029,24.19572,18.27802
1740564289788,-2.555,-4.69,2.31875,-229.36,-1103.612,-300.974,-34.49284,-9.938614,-198.6261,24.19572,18.27802
1740564289790,1.8025,1.77625,-8.4,-246.318,-1130.208,5.978,-35.9544,18.70798,-192.926,24.19572,18.27802
1740564289791,2.6425,0.7875,-13.0725,-464.332,-892.064,53.558,-21.33879,21.33879,-187.5183,24.19572,18.27802
1740564289792,-0.02625,-5.97625,-7.9975,-659.532,-598.654,-98.088,-50.86232,13.73867,-188.6875,24.19572,18.27802
1740564289793,-3.31625,-13.97375,2.3625,-776.286,-494.344,-363.438,-32.44665,-9.646302,-194.5338,24.19572,18.27802
1740564289794,-6.32625,-14.8925,9.66875,-638.792,-683.444,-542.168,-44.43145,10.81555,-184.1567,24.19572,18.27802
1740564289796,-4.585,-5.76625,6.72,-345.748,-993.446,-388.448,-39.16983,14.3233,-178.3104,24.19572,18.27802
1740564289797,-0.7875,2.44125,-4.05125,-228.75,-1153.632,-95.282,-56.41625,-10.23093,-186.4952,24.19572,18.27802
1740564289798,1.79375,5.11,-13.08125,-352.946,-1042.49,95.892,-29.23122,0.0,-186.0567,24.19572,18.27802
1740564289800,1.12875,-1.085,-12.3725,-572.058,-732.976,10.736,-40.33908,-9.938614,-190.8799,24.16368,18.27039
1740564289801,-1.4875,-10.9025,-3.7275,-760.792,-527.406,-253.028,-33.03128,17.24642,-178.0181,24.16368,18.27039
1740564289802,-5.55625,-16.35375,6.0725,-753.35,-590.968,-529.358,-44.13914,-8.477053,-185.3259,24.16368,18.27039
1740564289803,-5.73125,-8.96875,9.19625,-478.85,-870.104,-565.348,-59.924,13.73867,-178.7489,24.16368,18.27039
1740564289805,-2.065,0.7875,1.0675,-226.798,-1120.204,-287.066,-29.81584,-4.969307,-186.349,24.16368,18.27039
1740564289806,2.1875,8.25125,-9.6425,-274.378,-1122.888,26.718,-48.23151,26.60041,-181.9643,24.16368,18.27039
1740564289807,3.6225,6.11625,-14.735,-511.18,-868.396,91.256,-34.78515,16.36948,-184.7413,24.16368,18.27039
1740564289808,1.4,-1.785,-8.42625,-724.68,-599.02,-60.756,-48.81613,-2.923122,-196.5799,24.16368,18.27039
1740564289810,-2.3625,-13.3525,1.58375,-832.772,-498.004,-349.896,-30.40047,13.73867,-191.6106,24.16368,18.27039
1740564289811,-5.06625,-13.02,9.07375,-686.86,-698.816,-561.81,-32.44665,-10.52324,-186.349,24.16368,18.27039
1740564289812,-4.87375,-4.9875,5.60875,-382.47,-1012.6,-436.516,-42.67758,17.24642,-183.7182,24.16368,18.27039
1740564289813,0.14,6.2825,-5.4425,-294.264,-1177.178,-133.468,-49.69307,-11.69249,-185.3259,24.16368,18.27039
1740564289814,3.57875,8.14625,-13.93875,-446.52,-1053.836,113.46,-25.13885,18.41567,-188.3952,24.16368,18.27039
1740564289816,3.9025,0.245,-14.49,-649.894,-732.0,82.35,-24.26191,-13.44636,-193.0722,24.16368,18.27039
1740564289817,0.44625,-11.75125,-4.795,-836.554,-513.254,-168.604,-47.64688,21.04648,-185.4721,24.16368,18.27039
1740564289818,-4.06,-17.66625,4.725,-819.108,-541.68,-486.78,-31.2774,-14.61561,-205.057,24.16368,18.27039
1740564289820,-6.5625,-14.105,7.46375,-550.708,-803.736,-594.872,-50.86232,-16.66179,-180.7951,24.16368,18.27039
1740564289821,-3.2025,-1.74125,0.245,-324.154,-1073.478,-373.076,-34.20052,5.846243,-185.0336,24.16368,18.27039
1740564289822,1.155,3.6575,-11.06875,-349.53,-1118.496,-44.408,-48.81613,12.86174,-184.0105,24.16368,18.27039
1740564289823,3.38625,2.68625,-15.2425,-573.278,-902.922,82.96,-43.55452,18.70798,-196.1415,24.16368,18.27039
1740564289825,3.22,-4.795,-9.8525,-750.788,-619.394,-16.714,-41.21601,-7.015492,-187.6644,24.16368,18.27039
1740564289826,-0.7525,-14.875,0.27125,-834.724,-504.836,-293.41,-22.21572,19.00029,-191.7568,24.16368,18.27039
1740564289827,-5.4075,-17.59625,6.81625,-709.186,-661.24,-538.02,-26.89272,-8.769365,-192.0491,24.16368,18.27039
1740564289828,-6.37,-10.7975,3.91125,-440.054,-955.87,-482.266,-38.58521,13.44636,-173.3411,24.16368,18.27039
1740564289830,-1.91625,-0.2975,-6.04625,-340.38,-1133.502,-213.988,-30.40047,-9.061677,-191.6106,24.16368,18.27039
1740564289831,2.54625,2.5375,-14.13125,-451.766,-1065.426,65.514,-41.80064,-9.646302,-188.5414,24.16368,18.27039
1740564289832,3.12375,-3.85875,-14.245,-619.394,-788.73,99.918,-30.40047,9.35399,-178.4566,24.16368,18.27039
1740564289833,1.28625,-11.97875,-6.0025,-771.162,-579.012,-103.09,-46.18532,15.49255,-198.6261,24.16368,18.27039
1740564289834,-3.2375,-17.64875,2.66,-756.766,-567.422,-422.364,-31.56972,-8.184741,-195.5568,24.16368,18.27039
1740564289836,-6.125,-14.00875,4.76875,-547.414,-782.508,-585.112,-52.32388,-16.95411,-188.9798,24.16368,18.27039
1740564289837,-4.13875,-4.13,-1.91625,-353.19,-1024.312,-427.488,-26.3081,21.92341,-188.5414,24.16368,18.27039
1740564289838,0.21,4.90875,-11.445,-365.878,-1073.234,-108.214,-50.86232,5.846243,-196.8723,24.16368,18.27039
1740564289839,2.9575,3.84125,-15.5575,-559.98,-896.212,78.934,-42.09295,16.36948,-185.3259,24.16368,18.27039
1740564289841,3.24625,-2.77375,-10.21125,-693.936,-653.432,31.354,-37.41596,-8.477053,-185.7644,24.16368,18.27039
1740564289842,0.35875,-11.43625,-1.23375,-751.886,-524.722,-212.402,-29.52353,10.23093,-189.7106,24.16368,18.27039
1740564289843,-4.54125,-14.21875,4.62,-674.904,-628.178,-454.206,-22.50804,-2.338497,-177.7258,24.16368,18.27039
1740564289845,-5.13625,-8.91625,2.03,-468.114,-871.446,-446.886,-44.72376,6.138556,-191.3183,24.16368,18.27039
1740564289846,-1.4525,-2.00375,-7.42875,-410.164,-1015.894,-231.434,-26.60041,-14.3233,-195.703,24.16368,18.27039
1740564289847,1.6275,2.5025,-14.5425,-511.424,-962.58,34.282,-40.92371,-10.23093,-186.7875,24.16368,18.27039
1740564289848,2.415,-2.77375,-14.09625,-635.376,-737.978,108.946,-20.16954,2.338497,-198.6261,24.16368,18.27039
1740564289850,0.0,-10.5875,-5.92375,-751.154,-573.278,-46.482,-47.35457,7.600117,-201.2569,24.16368,18.27039
1740564289851,-4.17375,-16.275,1.505,-754.082,-567.788,-323.788,-37.12365,14.90792,-190.7337,24.16368,18.27039
1740564289852,-6.88625,-15.53125,3.0275,-582.916,-725.534,-489.464,-35.36977,-12.56942,-192.3414,24.16368,18.27039
1740564289854,-6.16,-7.84,-3.0275,-442.372,-914.634,-382.47,-21.04648,28.35428,-188.5414,24.16368,18.27039
1740564289854,-2.24,-3.64875,-11.5325,-459.086,-948.062,-114.192,-45.01608,2.923122,-211.3417,24.16368,18.27039
1740564289856,0.5775,-2.79125,-14.245,-601.826,-802.028,31.11,-39.16983,15.78486,-194.3876,24.16368,18.27039
1740564289857,-0.72625,-9.58125,-9.2225,-693.936,-620.126,-4.758,-33.6159,1.753873,-198.3338,24.16368,18.27039
1740564289858,-4.7425,-15.2775,-1.1725,-749.934,-531.432,-216.184,-24.26191,17.53873,-188.8337,24.16368,18.27039
1740564289859,-8.51375,-19.04,3.45625,-669.536,-627.69,-427.0,-17.24642,2.923122,-202.4262,24.16368,18.27039
1740564289861,-8.60125,-15.12875,0.77,-505.446,-808.982,-432.246,-35.9544,15.20023,-193.0722,24.16368,18.27039
1740564289862,-4.52375,-9.87,-6.95625,-440.42,-923.906,-259.25,-26.01578,-9.938614,-202.28,24.16368,18.27039
1740564289863,-1.35625,-6.09875,-12.74,-517.036,-868.762,-35.746,-40.04677,-11.10786,-194.5338,24.16368,18.27039
1740564289865,-1.0325,-7.93625,-11.83,-583.892,-686.616,14.64,-23.09266,7.015492,-197.8953,24.16368,18.27039
1740564289866,-4.1475,-15.86375,-4.4275,-676.734,-568.398,-116.266,-52.32388,16.66179,-192.7799,24.16368,18.27039
1740564289867,-8.26,-20.2475,1.68875,-689.544,-601.094,-340.502,-38.87752,20.46185,-191.3183,24.16368,18.27039
1740564289868,-9.49375,-19.67,2.66,-573.522,-747.738,-463.844,-51.44694,-12.27711,-185.4721,24.16368,18.27039
1740564289870,-6.7375,-12.22375,-2.07375,-446.154,-914.268,-328.18,-24.55422,9.061677,-188.3952,24.16368,18.27039
1740564289871,-2.33625,-8.0675,-9.59,-450.912,-914.024,-67.71,-47.64688,-16.36948,-195.703,24.16368,18.27039
1740564289872,-1.155,-7.18375,-11.9,-567.788,-775.676,65.758,-45.30839,15.78486,-193.0722,24.16368,18.27039
1740564289874,-3.325,-11.725,-7.385,-647.088,-614.758,20.252,-35.9544,-8.769365,-194.3876,24.16368,18.27039
1740564289875,-8.21625,-19.04875,-0.63,-701.622,-579.378,-190.93,-22.80035,13.15405,-196.1415,24.16368,18.27039
1740564289876,-10.1325,-21.18375,3.1325,-660.386,-689.788,-379.542,-33.03128,-5.846243,-200.9646,24.16368,18.27039
1740564289877,-8.225,-16.30125,0.70875,-541.436,-851.316,-353.434,-39.75446,6.138556,-191.1722,24.16368,18.27039
1740564289878,-3.75375,-10.1325,-5.50375,-502.64,-920.246,-162.138,-34.20052,-9.35399,-201.6954,24.16368,18.27039
1740564289879,-0.70875,-7.56875,-10.08875,-583.648,-832.65,40.504,-43.2622,0.2923122,-196.8723,24.16368,18.27039
1740564289881,-2.89625,-10.89375,-8.05875,-660.386,-689.544,57.096,-26.60041,-11.69249,-201.2569,24.16368,18.27039
1740564289882,-5.81875,-17.78875,-1.9775,-730.658,-606.584,-95.16,-43.2622,18.41567,-191.026,24.16368,18.27039
1740564289883,-9.19625,-22.785,3.3775,-742.858,-667.462,-326.594,-21.92341,15.49255,-195.5568,24.16368,18.27039
1740564289885,-8.8375,-21.21,3.3075,-623.298,-792.756,-420.168,-58.17012,-5.261619,-189.4183,24.16368,18.27039
1740564289886,-4.9525,-14.175,-1.4,-514.352,-905.972,-283.772,-19.87723,0.5846244,-190.7337,24.16368,18.27039
1740564289887,-1.79375,-12.0225,-7.23625,-537.166,-885.11,-46.848,-30.69278,-14.61561,-201.2569,24.16368,18.27039
1740564289888,-1.63625,-13.1775,-8.00625,-619.516,-748.714,34.282,-29.52353,26.60041,-202.4262,24.16368,18.27039
1740564289890,-5.99375,-20.335,-2.98375,-683.322,-646.478,-45.14,-47.64688,-0.2923122,-198.1877,24.16368,18.27039
1740564289891,-9.0475,-25.82125,3.2025,-721.386,-658.19,-256.2,-44.43145,17.53873,-194.0953,24.16368,18.27039
1740564289892,-9.87875,-28.315,5.775,-655.994,-752.496,-410.042,-23.09266,-9.35399,-190.8799,24.16368,18.27039
1740564289894,-7.04375,-23.21375,2.59,-558.638,-887.062,-355.264,-23.67729,23.9696,-186.9336,24.16368,18.27039
1740564289895,-3.22875,-18.9175,-3.33375,-522.404,-907.192,-161.406,-44.72376,-4.969307,-194.6799,24.16368,18.27039
1740564289896,-2.68625,-19.1975,-6.405,-582.428,-818.986,-4.026,-38.87752,15.78486,-197.0184,24.16368,18.27039
1740564289897,-3.535,-22.995,-2.96625,-639.036,-697.962,-12.932,-24.26191,-6.72318,-201.8416,24.16368,18.27039
1740564289898,-7.79625,-29.33,2.86125,-694.912,-662.338,-161.406,-26.89272,21.92341,-196.2876,24.16368,18.27039
1740564289899,-10.0625,-33.3375,7.07,-701.988,-734.196,-349.53,-23.9696,6.138556,-188.3952,24.16368,18.27039
1740564289901,-7.74375,-29.61,6.74625,-613.416,-858.758,-377.102,-45.30839,18.41567,-200.38,24.16368,18.27039
1740564289902,-3.4475,-23.065,2.415,-530.212,-923.906,-216.062,-26.01578,-1.461561,-198.7723,24.16368,18.27039
1740564289903,-0.35,-20.83375,-2.24,-569.74,-867.542,-9.638,-50.57001,-10.81555,-200.0877,24.16368,18.27039
1740564289905,-1.33,-21.3675,-1.9425,-604.876,-734.806,46.604,-21.92341,12.86174,-200.6723,24.16368,18.27039
1740564289906,-5.915,-26.57375,2.98375,-660.386,-658.678,-44.042,-40.04677,12.27711,-198.9184,24.16368,18.27039
1740564289907,-8.855,-28.97125,7.69125,-687.104,-687.958,-238.998,-35.9544,20.16954,-192.926,24.16368,18.27039
1740564289908,-8.33,-26.81,9.625,-630.984,-791.658,-366.0,-39.16983,-8.477053,-179.3335,24.16368,18.27039
1740564289910,-6.04625,-20.0725,5.60875,-596.458,-897.798,-301.218,-18.12335,10.23093,-196.5799,24.16368,18.27039
1740564289911,-1.68,-15.88125,1.68875,-601.094,-897.798,-141.764,-31.86203,-9.646302,-203.4493,24.16368,18.27039
1740564289912,0.0,-15.155,-0.11375,-649.894,-791.902,-18.3,-30.69278,14.61561,-193.803,24.16368,18.27039
1740564289914,-2.7825,-18.095,4.19125,-699.792,-695.888,-37.454,-40.63139,-7.307805,-196.8723,24.16368,18.27039
1740564289915,-5.565,-19.5475,9.35375,-730.536,-679.54,-193.004,-17.83104,5.846243,-192.1953,24.16368,18.27039
1740564289916,-7.69125,-18.48875,11.57625,-725.778,-750.666,-329.644,-28.35428,-12.56942,-196.4338,24.16368,18.27039
1740564289917,-6.3525,-13.90375,9.66875,-649.528,-860.222,-320.616,-24.55422,19.58492,-191.9029,24.16368,18.27039
1740564289918,-1.86375,-9.03,4.66375,-631.472,-889.868,-157.502,-39.46214,-12.27711,-182.8413,24.16368,18.27039
1740564289919,0.70875,-8.575,1.95125,-717.238,-796.904,-0.122,-41.21601,16.95411,-193.0722,24.16368,18.27039
1740564289921,-0.76125,-11.375,4.75125,-746.396,-680.638,32.086,-23.9696,-14.3233,-200.0877,24.16368,18.27039
1740564289922,-3.255,-16.73,10.10625,-751.642,-635.01,-83.936,-29.23122,15.20023,-195.703,24.16368,18.27039
1740564289923,-7.4025,-17.6925,13.64125,-728.462,-693.692,-254.98,-17.53873,9.35399,-200.8185,24.16368,18.27039
1740564289925,-6.7025,-13.37875,12.60875,-652.09,-784.826,-317.566,-41.21601,11.10786,-199.3569,24.16368,18.27039
1740564289926,-3.21125,-7.245,8.12,-648.918,-859.856,-201.056,-23.09266,-8.769365,-202.28,24.16368,18.27039
1740564289927,0.5425,-5.92375,4.34,-704.428,-810.324,-4.514,-41.50833,-7.600117,-197.3107,24.16368,18.27039
1740564289928,2.10875,-10.9375,5.78375,-747.86,-678.564,76.128,-12.27711,10.52324,-201.6954,24.16368,18.27039
1740564289930,-0.3675,-16.2575,11.57625,-757.132,-603.778,9.516,-45.30839,14.03098,-199.3569,24.16368,18.27039
1740564289931,-4.585,-15.72375,15.93375,-722.362,-635.132,-175.192,-24.84653,-10.81555,-208.2724,24.16368,18.27039
1740564289932,-7.14,-10.92,16.12625,-671.122,-742.858,-311.466,-39.75446,-12.56942,-194.8261,24.16368,18.27039
1740564289933,-3.42125,-5.005,12.69625,-641.354,-845.948,-238.754,-19.58492,14.90792,-204.3262,24.16368,18.27039
1740564289935,1.95125,-3.00125,7.74375,-699.548,-828.38,-39.406,-42.67758,2.338497,-197.0184,24.16368,18.27039
